NewTarget,Confidence,BoundingBoxWidth,BoundingBoxHeight,BoundingBoxLeft,BoundingBoxTop,AgeRangeLow,AgeRangeHigh,SmileConfidence,EyeglassesConfidence,SunglassesConfidence,GenderConfidence,BeardConfidence,MustacheConfidence,EyesOpenConfidence,MouthOpenConfidence,eyeLeftX,eyeLeftY,eyeRightX,eyeRightY,mouthLeftX,mouthLeftY,mouthRightX,mouthRightY,noseX,noseY,leftEyeBrowLeftX,leftEyeBrowLeftY,leftEyeBrowRightX,leftEyeBrowRightY,leftEyeBrowUpX,leftEyeBrowUpY,rightEyeBrowLeftX,rightEyeBrowLeftY,rightEyeBrowRightX,rightEyeBrowRightY,rightEyeBrowupX,rightEyeBrowupY,leftEyeLeftX,leftEyeLeftY,leftEyeRightX,leftEyeRightY,leftEyeUpX,leftEyeUpY,leftEyeDownX,leftEyeDownY,rightEyeLeftX,rightEyeLeftY,rightEyeRightX,rightEyeRightY,rightEyeUpX,rightEyeUpY,rightEyeDownX,rightEyeDownY,noseLeftX,noseLeftY,noseRightX,noseRightY,mouthUpX,mouthUpY,mouthDownX,mouthDownY,leftPupilX,leftPupilY,rightPupilX,rightPupilY,upperJawlineLeftX,upperJawlineLeftY,midJawlineLeftX,midJawlineLeftY,chinBottomX,chinBottomY,midJawlineRightX,midJawlineRightY,upperJawlineRightX,upperJawlineRightY,PoseRoll,PoseYaw,PosePitch,QualityBrightness,QualitySharpness,SmileValue_ False,EyeglassesValue_ False,SunglassesValue_ False,GenderValue_ 'Male',BeardValue_ False,MustacheValue_ False,EyesOpenValue_ False,EyesOpenValue_ True,MouthOpenValue_ False
Relaxed,99.98831939697266,0.3111039996147156,0.3358704745769501,0.3838372230529785,0.01837160065770149,26,42,84.6549072265625,70.10678100585939,83.52147674560547,93.19017028808594,66.89101409912111,92.1912078857422,96.78868865966795,84.75955963134766,0.5853225588798523,0.14294157922267914,0.5722548365592957,0.30826759338378906,0.4504814147949219,0.15264692902565002,0.4395835995674133,0.2890904247760773,0.5243590474128723,0.2481754720211029,0.614698588848114,0.07165079563856125,0.6354002356529236,0.13505861163139346,0.6277657151222229,0.1879113316535949,0.6203159093856812,0.28338709473609924,0.6207134127616882,0.3273288607597351,0.592788577079773,0.3611798882484436,0.5858469605445862,0.10972445458173752,0.5814031362533569,0.17494381964206696,0.5927855372428894,0.14388036727905273,0.5792720317840576,0.14302720129489901,0.5735530257225037,0.2750343084335327,0.5685464143753052,0.3342273235321045,0.5797691941261292,0.3102216422557831,0.5665597319602966,0.3069475293159485,0.5009720325469971,0.19914302229881287,0.4965660274028778,0.2606167197227478,0.4683398902416229,0.2307120859622956,0.4261222779750824,0.22455590963363647,0.5853225588798523,0.14294157922267914,0.5722548365592957,0.30826759338378906,0.5644969344139099,0.0010542634408921003,0.4195820093154907,0.032406456768512726,0.3495866358280182,0.2088313400745392,0.3990736901760101,0.32792145013809204,0.5377162098884583,0.36549171805381775,98.03944396972656,9.33594799041748,25.15213966369629,12.283930778503418,20.92731094360352,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Relaxed,99.99703979492188,0.26947519183158875,0.3119385242462158,0.3868829011917114,0.14070779085159302,22,34,98.82606506347656,87.1599349975586,89.42552947998047,96.82728576660156,52.37781524658203,89.82698059082031,89.20123291015625,94.34020233154295,0.5634374618530273,0.24330273270606995,0.5553246736526489,0.3803113400936127,0.4624513387680054,0.26339179277420044,0.455520510673523,0.3763866424560547,0.5399352312088013,0.3409541845321655,0.5776123404502869,0.18103884160518646,0.6052002310752869,0.2341421246528625,0.6039718985557556,0.2791177332401276,0.5995244383811951,0.3583024740219116,0.5965250730514526,0.3932861089706421,0.5645650029182434,0.4204726815223694,0.5607252717018127,0.215564489364624,0.5607891678810121,0.2700214087963104,0.5702535510063171,0.2438557893037796,0.5589174628257751,0.2441423833370209,0.555938720703125,0.3530374765396118,0.550257682800293,0.4011239111423493,0.5622786283493042,0.3816362619400024,0.5511762499809265,0.3797027468681336,0.508222758769989,0.2993447780609131,0.505770742893219,0.3497885763645172,0.485731303691864,0.32827430963516235,0.4503630697727203,0.3258983194828033,0.5634374618530273,0.24330273270606995,0.5553246736526489,0.3803113400936127,0.5130993127822876,0.12106359004974365,0.4062401652336121,0.15996909141540527,0.3819767236709595,0.3164795935153961,0.3950847387313843,0.4023362100124359,0.4976174235343933,0.4218557178974152,93.72883605957031,6.966330051422119,37.92547225952149,19.15510368347168,60.49041748046875,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Relaxed,99.99139404296876,0.33126100897789,0.3432681858539581,0.3577778935432434,0.2386965006589889,22,34,67.97811126708984,62.8964958190918,54.3958854675293,99.68378448486328,80.85466766357422,71.49547576904297,99.5723876953125,71.4629135131836,0.5099918246269226,0.5224454998970032,0.4827975630760193,0.3602486550807953,0.6206629872322083,0.4734086096286774,0.5984075665473938,0.33818623423576355,0.5497050881385803,0.4449723362922669,0.4950122833251953,0.5813202261924744,0.4700677394866944,0.5496645569801331,0.4669783115386963,0.5051065683364868,0.4512842893600464,0.4128351807594299,0.43855538964271545,0.3638550639152527,0.4478081166744232,0.3005678653717041,0.5149553418159485,0.5478644371032715,0.5054540634155273,0.4896194338798523,0.5037883520126343,0.5253183245658875,0.5146328210830688,0.5197463035583496,0.4889843761920929,0.3917597830295563,0.4782673418521881,0.3286944031715393,0.4764979183673858,0.3627642393112183,0.4878268837928772,0.3594684600830078,0.5719770193099976,0.4554848670959473,0.5620781183242798,0.396140456199646,0.5935617685317993,0.41933220624923706,0.6290477514266968,0.4051712453365326,0.5099918246269226,0.5224454998970032,0.4827975630760193,0.3602486550807953,0.5371186733245851,0.5805085897445679,0.655177116394043,0.511629581451416,0.6921405792236328,0.3762094080448151,0.6075870394706726,0.2279756963253021,0.4778956472873688,0.22943055629730225,-104.2650909423828,-2.8732268810272217,14.374908447265625,17.136566162109375,73.32209777832031,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Sad,99.99847412109376,0.4703097343444824,0.4472281038761139,0.4330515861511231,0.28004634380340576,22,34,99.91043090820312,99.5915985107422,99.92131042480469,99.06639862060548,88.95941925048828,78.4359359741211,51.03703308105469,99.94632720947266,0.5872070789337158,0.6115846633911133,0.5918257832527161,0.3959452211856842,0.7401483654975891,0.6057345867156982,0.7439336180686951,0.4258442223072052,0.6434076428413391,0.5164586901664734,0.5591264367103577,0.6832535266876221,0.5279086828231812,0.6226884722709656,0.5324468612670898,0.5623670220375061,0.5352067947387695,0.4394186735153198,0.5335270762443542,0.3754482567310333,0.5676206350326538,0.3106323480606079,0.58915114402771,0.6479004621505737,0.5896487236022949,0.5683908462524414,0.5779812932014465,0.6110848188400269,0.5939226746559143,0.6102538704872131,0.5924674272537231,0.4382934868335724,0.5955947041511536,0.356739342212677,0.5826975107192993,0.39498788118362427,0.5986034870147705,0.397344708442688,0.6776129007339478,0.5512623190879822,0.6794983744621277,0.4724467396736145,0.7126389145851135,0.515286386013031,0.7633591890335083,0.5175372362136841,0.5872070789337158,0.6115846633911133,0.5918257832527161,0.3959452211856842,0.6285237073898315,0.7244855761528015,0.7925289869308472,0.6930145025253296,0.8563070297241211,0.5202170610427856,0.8018093109130859,0.31686505675315857,0.6395189762115479,0.25854527950286865,-87.67699432373047,-2.6463170051574707,16.901298522949222,80.86032104492188,73.32209777832031,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Relaxed,99.99668884277344,0.3719801008701325,0.4268046021461487,0.32444486021995544,0.4220429956912993,22,34,63.29412460327149,92.79723358154295,93.7608871459961,99.94754791259766,92.92141723632812,61.06753540039063,98.36859893798828,77.66106414794922,0.4580276310443878,0.7347463369369507,0.463215559720993,0.5280171036720276,0.5948541164398193,0.7204599976539612,0.5991832613945007,0.5489485859870911,0.4806051552295685,0.6247739791870117,0.4410106837749481,0.8110684752464294,0.3992763459682465,0.7457944750785828,0.3985991477966309,0.6849685311317444,0.4015870094299317,0.5675345659255981,0.4051086902618408,0.5096404552459717,0.4496690332889557,0.4554022252559662,0.4631491601467133,0.7713584899902344,0.4602546095848084,0.6937682628631592,0.44823211431503296,0.7338424324989319,0.4638133347034454,0.7332176566123962,0.4633323550224304,0.5691857933998108,0.470059335231781,0.4930576086044312,0.4534137547016144,0.5271137952804565,0.4688760638237,0.5297659635543823,0.528827965259552,0.6673764586448669,0.5306252837181091,0.5925864577293396,0.5579661130905151,0.6301822662353516,0.607426643371582,0.6325573325157166,0.4580276310443878,0.7347463369369507,0.463215559720993,0.5280171036720276,0.5357463955879211,0.8668025135993958,0.6804932951927185,0.8262366652488708,0.7041262984275818,0.6385390162467957,0.6885948181152344,0.4683559238910675,0.5462357401847839,0.4223004579544067,-87.15801239013672,0.24809475243091586,34.91480255126953,15.818321228027346,46.02980041503906,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Stressed,99.99876403808594,0.5976614952087402,0.5067004561424255,0.061268836259841926,0.16073374450206754,22,34,88.8893051147461,98.75869750976562,99.45489501953124,99.3824462890625,92.2322998046875,67.49331665039061,60.33440399169922,86.86893463134766,0.4157123565673828,0.26531490683555603,0.4544664919376373,0.5298302173614502,0.2262798696756363,0.33798691630363464,0.2579430341720581,0.5585379004478455,0.3583848774433136,0.4158248603343964,0.4352913200855255,0.15636269748210907,0.4838789999485016,0.22358839213848114,0.4898342490196228,0.3014405369758606,0.5121390819549559,0.4528506100177765,0.5288681983947754,0.5281631946563721,0.5032757520675659,0.6155157089233398,0.4058985114097595,0.21887485682964325,0.4210372269153595,0.3174159824848175,0.4263616502285004,0.26129624247550964,0.4069660604000092,0.2683189809322357,0.44453030824661255,0.4772195518016815,0.4584651589393616,0.5766727924346924,0.4653376638889313,0.5267534255981445,0.4453520774841309,0.5299217104911804,0.3108687102794647,0.3766545653343201,0.3251666724681854,0.4738906919956207,0.2741337716579437,0.4368729591369629,0.21151648461818687,0.4531005918979645,0.4157123565673828,0.26531490683555603,0.4544664919376373,0.5298302173614502,0.34674742817878723,0.12017542123794556,0.14789947867393494,0.23031818866729736,0.0979873314499855,0.4836259186267853,0.21693101525306704,0.6949902772903442,0.432162344455719,0.6951673626899719,78.53410339355469,0.6590816378593445,15.458691596984865,60.33830642700195,73.32209777832031,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
Happy,99.99880981445312,0.6008937358856201,0.5016481280326843,0.12196028232574466,0.16682645678520205,22,34,53.12898635864258,57.09956741333008,58.55395889282226,99.16741180419922,83.10072326660156,57.78842163085938,99.3941421508789,80.09303283691406,0.4892683327198029,0.2898097634315491,0.5192226171493529,0.5639236569404602,0.29288145899772644,0.35648494958877563,0.3175620138645172,0.5855298638343811,0.4106240272521973,0.4578591287136078,0.5177836418151855,0.17381644248962402,0.5576578378677368,0.2531174123287201,0.5583021640777588,0.3361334502696991,0.5755196809768677,0.4925691187381744,0.5924886465072632,0.5678986310958862,0.5705522298812866,0.6488292217254639,0.4826130867004394,0.2396494150161743,0.4927328824996948,0.34376686811447144,0.4994586706161499,0.2870418131351471,0.4799891710281372,0.2926111221313477,0.510884165763855,0.5092064738273621,0.5234098434448242,0.6103452444076538,0.529622495174408,0.5619766712188721,0.5097736120223999,0.5637024641036987,0.3722012639045715,0.4057454168796539,0.3834288418292999,0.5064476728439331,0.3313808441162109,0.4674325585365296,0.2688891589641571,0.4791727662086487,0.4892683327198029,0.2898097634315491,0.5192226171493529,0.5639236569404602,0.4457030296325684,0.1147804856300354,0.2360386401414871,0.22120846807956696,0.15834106504917145,0.4983652532100678,0.2902315855026245,0.701768159866333,0.5121750235557556,0.7091057300567627,80.17317199707031,4.414984226226807,15.781625747680664,19.375545501708984,38.89601135253906,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Happy,99.99974822998048,0.4715268313884735,0.5214447975158691,0.2675849199295044,0.4928455054759979,19,31,87.0191879272461,58.30227279663086,76.46116638183594,99.31824493408205,82.36974334716797,68.87311553955078,92.87950134277344,74.99974060058594,0.5486728549003601,0.6301548480987549,0.5694525837898254,0.8728818893432617,0.3858416378498077,0.6849135756492615,0.4026164710521698,0.88653564453125,0.5017874836921692,0.7720057964324951,0.568594753742218,0.5296589732170105,0.6106866598129272,0.5987439751625061,0.6136081218719482,0.6712859869003296,0.6256811022758484,0.8099128603935242,0.6351731419563293,0.8776641488075256,0.6056459546089172,0.9507565498352052,0.541648268699646,0.5863862037658691,0.5511249303817749,0.6777719855308533,0.5584691762924194,0.6277812123298645,0.5413874983787537,0.632447361946106,0.5637691020965576,0.8244344592094421,0.5700696110725403,0.9143715500831604,0.5794535279273987,0.8712416887283325,0.5620781779289246,0.8723030090332031,0.4582546055316925,0.7279787659645081,0.4661379456520081,0.8166931867599487,0.4250643849372864,0.7808221578598022,0.3702675104141235,0.790003776550293,0.5486728549003601,0.6301548480987549,0.5694525837898254,0.8728818893432617,0.4862343072891235,0.480709582567215,0.31235843896865845,0.56922447681427,0.2684259414672852,0.8059255480766296,0.3509308099746704,0.9937252998352052,0.5333081483840942,1.0074071884155271,82.12995147705078,2.0276639461517334,19.73470687866211,19.702320098876953,32.20803451538086,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Stressed,99.98639678955078,0.3303193151950836,0.3768820762634277,0.3706508278846741,0.4563032984733582,31,47,60.24345016479492,82.61214447021484,93.29542541503906,99.23085021972656,50.38141632080078,88.55133819580078,98.32272338867188,67.47151947021484,0.5110237002372742,0.6747060418128967,0.5206263065338135,0.6226213574409485,0.5647186040878296,0.7021408081054688,0.5728086829185486,0.6594281792640686,0.5339027047157288,0.6858699321746826,0.499862551689148,0.6811243891716003,0.4914651215076447,0.6727058291435242,0.4952481091022492,0.662513792514801,0.5010120868682861,0.6322405934333801,0.5031649470329285,0.6117916703224182,0.5173385143280029,0.5902021527290344,0.5106400847434998,0.68161541223526,0.5138686895370483,0.6649198532104492,0.5080843567848206,0.6744711995124817,0.5134850144386292,0.6760903000831604,0.5196790099143982,0.6334569454193115,0.5241380333900452,0.6108404397964478,0.5179203748703003,0.6220815777778625,0.5233062505722046,0.6244747638702393,0.5440442562103271,0.6858570575714111,0.5480738878250122,0.6663414239883423,0.5572027564048767,0.6849045753479004,0.5741385817527771,0.6909166574478149,0.5110237002372742,0.6747060418128967,0.5206263065338135,0.6226213574409485,0.523302435874939,0.6780902147293091,0.5775808095932007,0.7017003297805786,0.604857325553894,0.6967110633850098,0.5968195796012878,0.6077842116355896,0.5458474159240723,0.5629889965057373,-81.43194580078125,0.15954944491386416,7.65142822265625,10.553937911987305,9.912903785705566,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
Relaxed,99.99667358398438,0.565256655216217,0.5357852578163147,0.4493388533592224,0.2732228636741638,31,47,86.58326721191406,94.9177474975586,96.68457794189452,99.73040771484376,94.94033813476562,50.7550048828125,90.91106414794922,56.09576797485352,0.6853975057601929,0.680025577545166,0.6816850304603577,0.3990715444087982,0.8892452120780945,0.6461723446846008,0.8862801194190979,0.4140284657478333,0.7252574563026428,0.5215499401092529,0.659680962562561,0.7901015281677246,0.6005555391311646,0.7013592123985289,0.5983319878578186,0.6168352961540222,0.5963441729545593,0.45602086186409,0.5962355136871338,0.3777802884578705,0.6528632640838623,0.303268164396286,0.6932891607284546,0.7308670282363892,0.6861435174942017,0.6246224045753479,0.6712716817855835,0.679804265499115,0.693665087223053,0.6778464317321777,0.6838346123695374,0.4549330472946167,0.6881458759307861,0.3514878451824188,0.6675556898117065,0.3981885313987732,0.689935028553009,0.4006750285625458,0.7901308536529541,0.5796264410018921,0.7886343002319336,0.4769330322742462,0.8324417471885681,0.5250202417373657,0.903713881969452,0.5244919061660767,0.6853975057601929,0.680025577545166,0.6816850304603577,0.3990715444087982,0.7892201542854309,0.8669350147247314,1.0021188259124756,0.796100914478302,1.0409692525863647,0.5263300538063049,0.994088053703308,0.3029773235321045,0.7801645994186401,0.2563016712665558,-89.5725326538086,4.253917217254639,31.925233840942386,35.03102493286133,32.20803451538086,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
